   6.5104208e+01   6.5104830e+01   0.0000000e+00   3.2435978e+00   5.8019921e-02   2.3246013e-01   0.0000000e+00   5.3351136e-01  -1.0000000e+00   1.0000000e-04   5.0000000e+00
   6.5104208e+01   6.5104830e+01   0.0000000e+00   3.0159839e+00   5.8019921e-02   2.3246013e-01   0.0000000e+00   5.9992114e-02  -1.0000000e+00   1.0000000e-03   5.0000000e+00
   6.5104208e+01   6.5104830e+01   0.0000000e+00   2.9437079e+00   5.8019921e-02   2.3246013e-01   0.0000000e+00   8.7977774e-03  -1.0000000e+00   1.0000000e-02   5.0000000e+00
   7.7604248e+01   7.6558017e+01   8.0000000e+00   3.0115408e+00   8.3172998e-01   2.6891052e+00   0.0000000e+00   5.4524961e-02  -1.0000000e+00   1.0000000e-01   5.0000000e+00
   7.7636556e+01   7.6428147e+01   8.0000000e+00   2.9822727e+00   1.0628037e+00   2.9996020e+00   0.0000000e+00   1.1767471e-02  -1.0000000e+00   1.0000000e+00   5.0000000e+00
   7.7603824e+01   7.6688736e+01   8.0000000e+00   3.2238174e+00   9.4909948e-01   3.1000044e+00   0.0000000e+00   4.1286324e-01  -1.0000000e+00   1.0000000e+01   5.0000000e+00
   7.7571304e+01   7.6558017e+01   8.0000000e+00   3.1025478e+00   9.6061488e-01   3.2590070e+00   0.0000000e+00   2.5356936e-01  -1.0000000e+00   1.0000000e+02   5.0000000e+00
   7.7603824e+01   7.6688736e+01   8.0000000e+00   3.2238174e+00   9.4909948e-01   3.1000044e+00   0.0000000e+00   4.1286324e-01  -1.0000000e+00   1.0000000e+01   5.0000000e+00
